Date,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,0_15,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,1_15,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_10,2_11,2_12,2_13,2_14,2_15,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_10,3_11,3_12,3_13,3_14,3_15,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_10,4_11,4_12,4_13,4_14,4_15,5_0,5_1,5_2,5_3,5_4,5_5,5_6,5_7,5_8,5_9,5_10,5_11,5_12,5_13,5_14,5_15,6_0,6_1,6_2,6_3,6_4,6_5,6_6,6_7,6_8,6_9,6_10,6_11,6_12,6_13,6_14,6_15,7_0,7_1,7_2,7_3,7_4,7_5,7_6,7_7,7_8,7_9,7_10,7_11,7_12,7_13,7_14,7_15,8_0,8_1,8_2,8_3,8_4,8_5,8_6,8_7,8_8,8_9,8_10,8_11,8_12,8_13,8_14,8_15
2025/4/9,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/10,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/11,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/12,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/13,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/14,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/15,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/16,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/17,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/18,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/19,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/20,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/21,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
2025/4/22,0.01072692,0.01073514,0.01075107,0.01077169,0.01077408,0.01078047,0.01091435,0.01079949,0.01081041,0.01231208,0.01095081,0.01078020,0.01078020,0.01080046,0.01083539,0.01073461,0.01078187,0.01079982,0.01099574,0.01098037,0.01080334,0.01082453,0.01110437,0.01079105,0.01085184,0.01093262,0.62555581,0.01091284,0.01081231,0.01083262,0.01088347,0.01077512,0.01082006,0.01083334,0.01189259,0.01118410,0.01079932,0.01092450,0.01208573,0.01106395,0.01088510,0.11589740,0.05790565,0.01226628,0.01093073,0.01100134,0.01139738,0.01080254,0.01144026,0.01201933,0.01209429,0.11661417,0.01127403,0.01520569,0.02146853,0.01130363,0.01129886,0.01109158,0.01355723,0.01494474,0.04468695,0.04212100,0.01148504,0.01110389,0.02619695,0.23651482,0.01598977,0.01687638,0.11699229,0.01126765,0.01148464,0.01274623,0.01128269,0.01192016,0.01151452,0.01208720,0.01173895,0.03078687,0.02389892,0.01184278,0.01187295,0.83835864,0.01231911,0.28582558,0.01305749,0.01099452,0.01177249,0.01130590,0.01084416,0.01103284,0.01097745,0.01095567,0.01112201,0.01229941,0.01102999,0.01080798,0.01245558,0.01107334,0.01126604,0.09598353,0.02870916,0.01116662,0.08877192,0.01155104,0.01100711,0.01108254,0.09615611,0.01145098,0.01367424,0.01141234,0.01088642,0.01079870,0.01080433,0.01077315,0.01075318,0.01080585,0.08923411,0.26269493,0.24827299,0.01115148,0.10442690,0.01585651,0.01098858,0.01107696,0.01081851,0.01093248,0.01086309,0.01077555,0.01073680,0.01073534,0.01071544,0.01072181,0.01075708,0.01075439,0.01089392,0.01344448,0.01085858,0.01095912,0.01087918,0.01087445,0.01073642,0.01074759,0.01078810,0.01071873
